masterhotelid,hotelprice,name,
426970,1241,皇冠行政房,
426970,1373,皇冠高级套房,
426970,1575,皇冠公寓套房,
5905837,522,高级大床房,
5905837,544,高级双床房,
5905837,642,豪华双床房,
5905837,729,家庭房,
5905837,903,家庭复式主题套房,
5905837,919,亲子家庭房,
5905837,1116,亲子复式主题套房,
434984,963,贵宾楼行政城景房,
434984,1099,贵宾楼行政江景房,
434984,1630,行政城景大床房,
434984,1679,行政城景双床房,
434984,1739,行政江景大床房,
434984,1789,行政江景双床房,
434984,2899,贵宾楼大使套房,
434984,3478,大使套房,
707107,417,逸林大床客房,
707107,417,逸林双床客房,
707107,494,湖景阳台大床房,
707107,499,豪华大床客房,
707107,499,豪华双床客房,
707107,499,湖景阳台双床房,
707107,709,行政大床客房,
707107,709,行政双床客房,
707107,965,豪华套房,
694781,738,高级双床房,
694781,758,高级大床房,
694781,788,豪华城景双床房,
694781,808,豪华城景大床房,
694781,888,豪华海景双床房,
694781,908,豪华海景大床房,
694781,1176,行政双床房,
694781,1238,豪华家庭房,
694781,1258,行政大床房,
694781,1428,行政海景双床房,
694781,1448,行政海景大床房,
694781,1738,豪华海景套房,
694781,1838,行政套房,
694781,6888,大使套房,
694781,19888,主席套房,
694781,21888,总统套房,
6049080,583,豪华双床房,
6049080,583,豪华大床房,
6049080,700,尊享豪华大床房,
6049080,700,尊享豪华双床房,
6049080,758,行政豪华大床房,
6049080,758,行政豪华双床房,
6049080,1575,高级豪华套房,
385221,1344,标准客房,
385221,1449,豪华客房,
385221,1518,高层豪华房,
385221,3116,迪士尼连通家庭房,
385221,3242,海景客房,
385221,3849,标准双连家庭房,
434388,438,特价高级房(无窗),
434388,507,高级房,
434388,607,豪华房,
434388,637,高级商务房,
434388,707,豪华商务房,
434388,731,行政房,
434388,1058,行政套房,
434388,1388,豪华套房,
434388,2128,豪华商务套房,
427015,934,豪华商务间,
427015,977,豪华间,
427015,1120,行政间,
427015,1573,套间,
427015,1895,行政套间,
2314108,606,豪华双床房,
2314108,661,至尊大床房,
2314108,676,豪华大床房,
2314108,909,行政双床房,
2314108,909,行政大床房,
2314108,1161,行政套房,
986877,746,豪华房,
986877,840,尊贵豪华房,
986877,1119,行政房,
986877,1783,尊贵豪华套房,
986877,2233,行政套房,
986877,3999,接亲房,
371193,773,皇冠高级房,
371193,828,皇冠豪华房,
371193,1241,皇冠行政房,
371193,1905,皇冠高级套房,
345016,1313,皇冠豪华房,
345016,1418,尊贵豪华房,
345016,1655,皇冠商务房,
345016,1733,尊贵商务房,
345016,1983,童趣亲子房,
345016,2567,行政套房,
391763,1389,标准大床房,
391763,1400,豪华间,
391763,1414,标准房,
391763,1530,豪华全景间,
391763,1621,豪华全景大床房,
391763,2015,行政大床间,
391763,2015,行政双床间,
391763,2297,行政全景大床房,
391763,2557,行政全景间,
391763,3043,行政套房,
391763,3148,全景套间,
391763,3148,行政全景套间,
391763,4588,景观套间,
2313338,493,高级大床房,
2313338,493,双床房,
2313338,531,零压-高级大床房,
2313338,664,套房,
2313338,833,特价房(无窗),
374775,966,豪华间,
374775,1071,高级豪华间,
374775,1175,行政间,
374775,1620,套间,
374775,2014,行政套间,
374775,2533,高级行政套间,
7492873,1355,超豪华双床房,
7492873,1355,超豪华大床房,
7492873,1676,行政客房,
7492873,1992,豪华大床房,
7492873,2169,豪华大床套房,
454844,207,高级大床房,
454844,207,高级双床房,
454844,319,高级套房,
454844,327,豪华大床房,
454844,338,豪华大床房(无窗),
454844,906,豪华套房,
454844,1946,豪华商务套房,
454844,6722,隆庭会所,
345006,1426,尊贵客房,
345006,1655,行政房,
345006,2111,尊贵套房,
345006,2453,行政套房,
346283,814,金陵楼豪华房,
346283,967,金陵楼行政豪华房,
346283,1070,金陵豪华房(亚太商务楼),
346283,1169,金陵商务房(亚太商务楼),
346283,1433,亚太楼金陵商务房,
346283,1598,金陵楼公寓套间,
346283,2530,金陵高级套房(亚太商务楼),
669100,771,豪华房,
669100,867,豪华江景房,
669100,963,特色江景房,
669100,1049,豪华房-升级至豪华江景房,
669100,1166,豪华江景房-升级至特色江景房,
669100,1195,费尔蒙金尊房,
669100,1638,特色套房,
669100,2279,费尔蒙金尊特色套房,
669100,3089,费尔蒙金樽套房,
345025,706,高级间,
345025,948,豪华间,
345025,1382,行政豪华间,
345025,1895,小套间,
429108,586,豪华湾景房,
429108,2415,高级套房,
429108,3558,豪华套房,
429108,4715,行政套房,
457399,463,高级客房(无窗),
457399,555,行政双床房,
457399,555,行政大床房,
457399,555,时尚客房,
457399,555,精品大床房,
457399,708,海怡公寓双床房,
457399,708,海怡公寓大床房,
5372071,498,高级标间,
5372071,539,高级单间,
5372071,557,豪华标间,
5372071,576,豪华单间,
5372071,586,行政标间,
5372071,606,行政单间,
5372071,758,家庭亲子房,
5372071,1252,豪华套房,
5372071,1831,行政套房,
5372071,3180,珍宝套房,
4498707,1152,豪华双床房,
4498707,1152,豪华大床房,
4498707,1424,尊享大床房,
4498707,1445,尊享双床房,
4498707,1726,尊享湖景双床房,
4498707,1726,尊享湖景大床房,
4498707,1822,豪华阁双床房,
4498707,1822,豪华阁大床房,
4498707,2186,豪华阁尊享大床房,
4498707,2301,豪华阁湖景大床房,
4498707,2351,行政套房,
4498707,3107,行政湖景套房,
430215,598,皇冠豪华房,
430215,873,皇冠楼层行政房,
430215,963,豪华商务房,
430215,1489,皇冠高级套房,
430215,1609,皇冠楼层豪华套房,
608345,380,特惠间,
608345,484,高级标准间,
608345,628,行政大床间,
608345,748,普通套间,
608345,833,豪华套间,
608345,1038,行政套间,
608345,1258,行政高级套间,
608345,3998,天坛套房,
430419,588,假日高级房,
430419,620,假日豪华房,
430419,817,假日行政房,
430419,842,假日行政豪华房,
430419,922,假日高级套房,
430279,682,豪华客房,
430279,785,豪华江景房,
430279,887,豪华园景客房,
430279,1194,行政豪华客房,
430279,1440,至尊套房,
430279,1982,豪华套房,
430279,3288,行政大使套房,
430279,7888,喜来登总统套房,
512125,605,高级客房,
512125,805,豪华客房,
512125,818,亲享主题房,
512125,849,行政客房,
512125,1100,商务套房,
512125,1900,主卧套房,
512125,2200,行政套房,
425211,583,皇冠高级房,
425211,758,江景豪华房,
425211,916,皇冠行政房,
425211,1321,江景豪华套房,
1233747,900,君悦客房,
1233747,1109,雪山景观客房,
1233747,1389,君悦套房,
1233747,1467,嘉宾轩行政客房,
1233747,1773,嘉宾轩客房,
1233747,2047,雪山景嘉宾轩豪华客房,
1233747,2729,雪山行政套房,
1233747,4901,一卧室别墅,
1233747,11013,两卧室别墅,
427000,754,高级房,
427000,783,豪华房,
427000,909,行政房,
427000,998,高级套房,
813373,574,豪华大床房,
813373,639,至尊豪华大床房,
813373,796,精致套房,
813373,996,豪华套房,
345021,836,假日高级房,
345021,1074,假日豪华房,
345021,1396,假日行政房,
345021,1829,假日豪华大床房,
345021,1877,假日高级套房,
371190,822,青香阁豪华客房,
371190,1049,青香阁尊享客房,
371190,1250,盛世阁行政客房,
371190,1458,盛世阁超豪华双床房,
371190,1458,盛世阁超豪华大床房,
371190,2099,青香阁行政套房,
371190,2565,盛世阁行政套房,
371190,39800,总统套房,
650541,960,豪华房,
650541,1087,高级豪华房,
650541,1299,儿童房,
650541,1346,行政客房,
650541,1406,豪华景致房,
650541,1517,高级豪华景致房,
650541,1950,行政套房,
427356,308,精致客房,
427356,399,行政大床房,
427356,432,豪华商务双床房,
427356,451,行政双床房,
427356,475,豪华双人房,
427356,534,行政套房,
427356,640,精致套房,
6483350,288,希岸大床房,
6483350,308,温馨大床房,
6483350,328,温馨双床房,
6483350,328,希岸双床房,
6483350,348,豪华温馨大床房,
6483350,348,希岸豪华大床房,
6483350,368,豪华温馨双床房,
6483350,368,希岸豪华双床房,
6483350,462,希岸豪华套房,
6483350,500,希岸女神套房,
670019,653,豪华房,
670019,768,空气清新房,
670019,818,高级豪华房,
670019,988,行政豪华房,
670019,1299,豪华情侣房,
670019,1307,豪华套房,
670019,1529,豪华尊享房,
670019,2829,畅享套房,
684783,107,海琼楼山景双人房,
684783,149,海威楼豪华山景房,
684783,189,海威楼豪华海景房,
684783,219,海角楼海景房,
430344,721,皇冠高级客房,
430344,813,皇冠豪华客房,
430344,995,皇冠行政客房,
430344,1026,皇冠高级套房,
430344,1215,行政套房,
435851,458,高级城景客房,
435851,495,高级城景家庭房,
435851,508,高级江景家庭房,
435851,518,高级江景客房,
435851,588,豪华客房,
435851,618,行政豪华房,
435851,625,豪华江景房,
435851,668,行政豪华江景客房,
435851,688,行政楼层套房,
435851,788,行政城景家庭套房,
435851,988,行政江景家庭套房,
435851,988,高级江景套房,
435851,988,行政楼层江景套房,
435851,1288,行政楼层豪华江景套房,
430264,524,洲际豪华房,
430264,569,洲际景观房,
430264,788,洲际行政房,
430264,1228,洲际高级套房,
458502,564,逸林双床房,
458502,564,逸林大床房,
458502,654,豪华山景双床房,
458502,674,豪华山景大床房,
458502,691,行政双床房,
458502,709,行政大床房,
458502,994,行政套房,
458502,1185,豪华行政套房,
458502,1680,顶级套房,
397163,746,高级房,
397163,855,豪华房,
397163,1313,豪华景观大床房,
397163,1555,豪华套房,
4037061,534,豪华双床房,
4037061,620,豪华大床房,
4037061,929,行政大床房,
429206,1799,45平米开间,
429206,2446,70平米开间,
429206,4635,95平米套房,
429206,9678,115平米套房,
5301057,449,特价房(无窗),
5301057,503,高级大床房A,
5301057,531,高级大床房,
5301057,550,双床房,
5301057,560,家庭房,
5301057,617,行政套房,
347412,561,假日高级房,
347412,630,假日豪华房,
347412,843,假日行政房,
347412,889,假日高级套房,
347412,1016,高级套房,
375470,718,特价房,
375470,749,豪华城景房,
375470,820,行政城景房,
375470,919,豪华江景房,
375470,1191,行政江景房,
375470,1200,城景套房,
375470,1946,高级江景套房,
2204223,984,豪华大床房,
2204223,984,豪华双床房,
2204223,1099,高级大床房,
2204223,1099,高级双床房,
2204223,1205,豪华阁豪华大床房,
2204223,1205,豪华阁豪华双床房,
2204223,1424,豪华阁行政大床房,
2204223,1424,行政大床房,
2204223,2241,行政大床套房,
386581,1155,豪华房,
386581,1824,高级商务豪华房,
386581,1978,行政房,
386581,3867,行政套房,
468322,438,商务房,
468322,516,精致房,
468322,598,行政房,
468322,600,特色淑女房,
468322,1160,精致套房,
468322,1443,行政套房,
427078,687,高级客房,
427078,732,豪华客房,
427078,861,商务大床房,
427078,1219,行政套房,
427078,1219,商务套房,
427078,1668,豪华套房,
437020,798,温泉大床房,
437020,818,山景大床房,
437020,818,山景双床房,
437020,878,豪华山景双床房,
437020,1018,湖景大床房,
437020,1018,湖景双床房,
437020,1100,山景套房,
437020,1198,家庭房,
437020,1398,湖景套房,
437020,4088,雅致别墅二居室,
437020,4488,尊享别墅,
437020,4782,雅致别墅三居室,
437020,4888,至尊湖景别墅,
387238,946,庭院房,
387238,989,内景大床房,
387238,1087,豪华商务房,
387238,1136,豪华商务大床房,
387238,1416,行政商务房,
387238,1536,行政客房,
387238,1680,商务套房,
387238,2619,行政套房,
429150,1013,豪华房,
429150,1128,至尊豪华客房,
429150,1356,豪华套房,
429150,1385,行政房,
429150,1735,行政套房,
688698,444,商务双床房,
688698,444,商务大床房,
688698,477,至尊客房,
688698,518,商务单人房-升级至至尊客房,
688698,835,商务套房,
688698,944,至尊套房,
688698,1498,花园套房,
535855,444,商务双床房,
535855,451,商务大床房,
535855,455,双床房,
535855,457,大床房,
535855,618,女士房,
535855,708,儿童房,
535855,713,贵宾双床房,
535855,716,贵宾大床房,
535855,821,豪华双床房,
535855,821,豪华大床房,
535855,1247,贵宾套间,
535855,1344,行政套房,
535855,2222,豪华套房,
535855,2888,西式婚房,
535855,2988,中式婚房,
369719,718,豪华客房,
369719,843,尊贵客房,
369719,1123,行政客房,
369719,1691,行政套房,
346490,829,豪华客房,
346490,862,高级豪华房,
346490,971,行政俱乐部客房,
346490,1041,商务套房,
346490,1529,行政商务套房,
346490,1984,行政豪华套房,
9118583,1136,豪华海景双床房,
9118583,1136,豪华海景大床房,
9118583,1361,豪华阁海景大床房,
9118583,2042,行政海景套房,
375488,1074,高级房,
375488,1273,豪华房,
375488,1649,洲际俱乐部房,
375488,6676,超级豪华套房,
375488,8334,外交官套房,
435622,1191,洲际高级房,
435622,1368,洲际商务房,
435622,1411,洲际豪华房,
435622,1788,洲际行政房,
435622,2185,洲际高级套房,
6085631,858,豪华房,
6085631,924,豪华海景房,
6085631,1263,豪华套房,
6085631,1350,行政房,
6085631,2450,行政套房,
6085631,4361,外交官套房,
430523,706,豪华大床房,
430523,706,豪华双床房,
430523,740,商务大床房,
430523,740,商务双床房,
430523,878,行政房,
430523,991,行政精致套房,
430523,999,亲子房,
430523,1059,豪华套房,
430523,1385,行政套房,
430523,1520,豪华套房婚房,
420013,779,希尔顿客房,
420013,831,高层房,
420013,840,高级客房,
420013,988,商务阳台房,
420013,1195,行政客房,
420013,1246,高层行政客房,
420013,1259,高级行政客房,
420013,2046,豪华套房,
420013,2612,希尔顿家庭套房,
345046,739,豪华房,
345046,962,高级豪华房,
345046,1289,行政楼层客房,
345046,1386,富豪行政房,
345046,1443,行政客房,
345046,2919,豪华套房,
430486,659,豪华双床房,
430486,659,豪华大床房,
430486,731,顶级豪华大床房,
430486,731,顶级豪华双床房,
430486,905,俱乐部豪华双床房,
430486,979,俱乐部豪华大床房,
430486,1075,公寓套房,
430486,1333,俱乐部套房,
430486,1629,俱乐部豪华套房,
369707,743,希尔顿大床房,
369707,743,希尔顿双床房,
369707,795,无障碍客房,
369707,842,希尔顿豪华双床房,
369707,842,希尔顿豪华大床房,
369707,991,希尔顿行政双床房,
369707,991,希尔顿行政大床房,
369707,1388,希尔顿精致套房,
369707,1834,希尔顿豪华套房,
369707,4495,大使套房,
369707,28491,总统套房,
387045,2046,威斯汀客房,
387045,2256,威斯汀豪华客房,
387045,2676,威斯汀行政客房,
387045,2781,威斯汀活力房,
387045,3368,活力套房,
533945,1740,凯悦客房,
533945,1957,豪华大床房,
533945,2109,嘉宾轩客房,
533945,2479,嘉宾轩豪华大床房,
533945,3308,凯悦套房(大床),
8942373,242,标准大床房,
8942373,242,标准双床房,
8942373,278,高级大床房,
8942373,314,高级双床房,
8942373,314,智选家庭套房,
3437466,438,城景双床房,
3437466,438,城景大床房,
3437466,438,空中园景榻榻米房,
3437466,493,星恋房,
3437466,496,空中园景大床房,
3437466,496,空中园景双床房,
3437466,508,童梦城景子母房,
3437466,540,空中园景单人房,
3437466,614,豪华湖景大床房,
3437466,614,豪华湖景双床房,
3437466,1028,豪华湖景套房(一房一厅),
3437466,1250,豪华湖景商务套(一房一厅),
3437466,1298,豪华园景大床房,
3437466,1498,豪华空中湖景大床房,
346276,555,高级间,
346276,598,空气清新房,
346276,598,豪华间,
346276,661,精选豪华间,
346276,738,精选景观豪华间,
346276,779,喜来登商务豪华间,
